20080626071310AAtLj1b	Entertainment & Music;Movies	Em Que cena de filme vc gostaria de estar?	Alguem filme que vc gostou tem a cena que vc gostaria de estar no lugar do(a) ator ou atriz?Qual é?
20080623074713AACymUY	Entertainment & Music;Music;Other - Music	(Completar)Você é a musik em mim pq.....?	Eu inverti a ordem de uma frase da musik. Podem usar a imagina??o pensando em qualquer pessoa e vamos ver no q dá!! 10 pontos pra mais legal
20080713101001AAJYS3b	Entertainment & Music;Jokes & Riddles	Qual piada já te fez rir muito?	Vi uma pergunta de piadas mais sem gra?a....e eram sem gra?a mesmo q deprimiam...rsrs.   Agora, alguem aí lembra de um piada q já te fez rir muito?
20080730091442AA0scEc	Entertainment & Music;Polls & Surveys	Vc vive no mundo da lua?	Ou tá sempre ligando no q tah acontecendo?
20080718100006AAZLQZp	Entertainment & Music;Polls & Surveys	O q vc pretende fazer nesse fim se semana?  Que tipo de divers?o vc levaria o avatar de cima nesse FDS?	N/A
20080719112837AAhNfnm	Entertainment & Music;Polls & Surveys	Vc  se identica bastante com quem aki do YR?	N/A
20080619093045AAhf6Sq	Entertainment & Music;Celebrities	Qual a altura de vanessa huudgens e ashley tisdale?	N/A
20080619093233AAXB9ju	Entertainment & Music;Movies	Voce gostou mais de HSM1 ou o 2?	Hsm1, 2, o show ou a sele??o? qual vcs preferem?
20080626122023AA1yY7k	Entertainment & Music;Movies	Quais s?o os seus 10 filmes preferidos?	Meus "Top 10":       1 - Macbeth    2 - V de Vingan?a    3 - O Mentiroso    4 - Feiti?o do Tempo (Groundhog Day)    5 - Felizes para Sempre (com Sophia Loren)    6 - Wasabi    7 - A Fantástica Fábrica de Chocolates (vers?o mais antiga)    8 - Beauty and the Beast (com Rebecca de Mornay)    9 - Alguém tem que Ceder   10 - Jane Eyre
20080629100346AApp1eW	Entertainment & Music;Music;Lyrics	Alguem sabe as letras das músicas do irm?o Lázaro da Bahia do cd eu te amo tanto?	N/A
20080622112050AA5m4x4	Entertainment & Music;Television;Reality Television	O q vc's acharam do final de High School Musical a Sele??o?	Eu achei totalmete Injusto,   eu acho q a karol, é bem mais talentosa q a Renta e Paula      E q o Fellipe ou o Moroni ficariam melhores como Troy.   e q o Olavo, ? é t?o bom assim...         Qual é a sua opini?o sobre o final d HSM a sele??o??
20080629124901AAcl8Dz	Entertainment & Music;Other - Entertainment	Qual o seu filme e livro favorito?	Tem livros e filmes que nos marcam...      Qual o vosso?
20080702091834AASHNAR	Entertainment & Music;Celebrities	O que voces acham de Vanessa Hudgens? Bonita hem?	Vejam:       http://vanessa-hudgens.nireblog.com/blog... 
20080730124744AAx525V	Entertainment & Music;Celebrities	Já ouviu falar de Roman Polanski?	O que vc acha dele?   E dos filmes dele?               ^^.
20080730125054AASUJG6	Entertainment & Music;Celebrities	Sabia disto?!    =o?	Vc sabia que o famoso realizador Roman Polanski já violou menina de 13 anos?!       Depois de ficar louco devido à morte e viola??o de sua mulher...!         =o   bjos
20080730124900AARHkuq	Entertainment & Music;Celebrities	Vc sabe quem é Jackie Chan?	N/A
20080610131322AAbcKh5	Entertainment & Music;Movies	Qual desses filmes é o melhor??	qual desses filmes é o melhor:      ?de romance:?   - O melhor amigo da noiva   - P.S.: Eu te amo   - Vestida para casar   - Um amor pra recordar   - Titanic      ?de a??o:?   - Xeque Mate   - Duro de Matar 4   -  Herói   - O reino   - Mandando Bala      ?de suspense:?   - Paranóia   - Anaconda    - Efeito Borboleta   - Jogos Mortais   - Os outros      ?de anima??o:?   - Tá dando onda   - Madagascar   - Sherek    - O rei le?o   - Ratatouille      abra?os a todos =D
20080711154613AA85RKu	Entertainment & Music;Movies	Numa guerra de heróis da Marvel, qual desses vc acha que venceria??	- Homem de Ferro   - Hulk   - Justiceiro   - Homem Aranha   - Wolverine   - Blade   - Demolidor   - Tocha Humana (do Quarteto Fantástico)   - Coisa (do Quarteto Fantástico)   - Capit?o América      qual desses vence todos os heróis da marvel na sua opini?o?? abra?os a todos!! =D
20080704070425AAjGGDN	Entertainment & Music;Jokes & Riddles	Piada do dia!!!!!?	A APOSTA   A loira e a morena est?o assistindo ao telejornal quando aparece na TV um homem no telhado de um prédio amea?ando se jogar.   Morena: - Aposto 50 reais que ele vai pular.   Loira: - Certo. Eu aposto 50 reais que ele n?o vai pular.   Morena: - Apostado!   Dali a uns minutos, o homem solenemente se espatifa na cal?ada.   Loira: - Ok, você ganhou. Tome os seus 50 reais.   Morena: - Ah, deixa pra lá. Eu n?o posso aceitar o seu dinheiro. é que eu tinha visto essa matéria hoje de manh? e já sabia que ele ia pular. Desculpe.   Loira: Tá bom, tá bom, confesso! Eu também fui desonesta com você. Eu tinha visto o jornal hoje de manh?.   Morena: Mas ent?o por que você apostou?   Loira: Bom, eu n?o imaginei que ele n?o seria t?o estúpido de pular de novo!...
20080612111016AAn6Bh2	Entertainment & Music;Polls & Surveys	Qual a pessoa mais sortuda que vc ja viu ?	pra mim é essa garota    http://www.youtube.com/watch?v=i89XTwhXd...       ai eu no lugar dela...
20080615104947AAWtSvV	Entertainment & Music;Television;Reality Television	High School Musical A Sele??o ??	Vc acha que os jurados souberam escolher bem os 8 finalistas dentre milhares?      Quem vc quer que ganhe essa sele??o das Meninas?      Quem vc quer que ganhe essa sele??o dos Meninos?      Quem vc acha que faz um belo casal?
20080526152421AAmbfSS	Entertainment & Music;Polls & Surveys	Qual filme você jah assistiu várias vezes...e at′[e hoje n?o cansa de ver?	N/A
20080526063750AAjNVUc	Entertainment & Music;Polls & Surveys	Vocês demoram para tomar banho?	Ou s?o desses que entram e saem da água rapidinho?      Eu tomo banho rapido...   E vcs?
20080524155045AAaP1g0	Entertainment & Music;Polls & Surveys	Se VOCê fosse um ATOR ou ATRIZ, com quem ENCENARIA?	E que novela você gostaria de representar?
20080719140210AAhYCP1	Entertainment & Music;Jokes & Riddles	Pergunta de 1° serie quero ve vc a?ertar?	me responda essa mais nao olhe a resposta antes de adivinha:quanto é a metade de dois +dois ???????ja descobriu qual sua respostas ?  :resposta verdadeira =3    nao sabe pq?  é que é assim a metade de dois é 1 +2=3 entendeu rsrsrs se nao entende leia de novosrsrsrsr   orkut e msn :rb.extreme@hotmail.com
20080704195634AATEZx7	Entertainment & Music;Music;Other - Music	Qual o Hino (Música Evangélica) que mais te fez chorar ou que mais tocou o seu cora??o??	Qual foi o hino ou qual é o hino, que desde a primeira vez que você o ouviu, ele tocou profundamente no seu cora??o, quase ou até mesmo te levando as lágrimas??      Hino e Cantora (a)...      o/
20080706180956AAIZy7v	Entertainment & Music;Celebrities	HSM - The ice tour - S?o Paulo?	Pessoal, gostaria de saber se a turnê pelo Brasil, do HSM - The ice tour s?o com os atores originais ou se s?o com figurantes!   Alguem sabe?
20080524161622AAZluho	Entertainment & Music;Comics & Animation	Como os Teletubbies s?o feitos?	Pessoal, gostaria de saber como os teletubbies s?o feitos, se os personagens s?o pessoas vestidas ou se s?o desenhos feitos à m?o. Quando eu era pequena, sempre me perguntava isso, e achava que eles eram pessoas que se vestiam como eles, e por algum motivo resolvi procurar, mas n?o acho respostas. Alguem sabe?
20080627164213AAocYyV	Entertainment & Music;Television;Other - Television	Olá,me ajudem por favoooooor,10 pontos!!!?	VOCêS Já EST?O POR DENTRO DO NOVO áLBUM DE FIGURINHAS DE TRES ESPIAS DEMAIS?EU GOSTARIA DE SABER SE VEM COM AS FIGURINHAS NO áLBUM,OU SE TEM QUE COMPRAR.   BEIJOS
20080614174333AAAE4Q8	Entertainment & Music;Polls & Surveys	SiTE PARA FAZER DOLL?	UMAS BONECAS COM O NOME DA PESSOA      ALGUEM SABE? OBRIGADA      BEIJOS DEBY
20080525104059AABF6Lq	Entertainment & Music;Movies	Seu filme favorito?	N/A
20080706104558AA5ZqMD	Entertainment & Music;Celebrities	Miley cyrus ?	who luv miley and who hate her and why ??
20080626073314AAc9sjh	Entertainment & Music;Polls & Surveys	Essa é pra quem gosta de musica gospel?	Quais os cantores gospel que você mais gosta ?      Selecione em primeiro, segundo, terceiro etc...         1°) Diante do trono      2°) Cassiane      3°) Toque no altar      4°) Marcelo Aguiar      5°) Ludmila Ferber      7°) J. Neto      8°) Mara Maravilha      9°) Jamily      10°) Elias Silva      Entre outros  ... Mas esse é o top 10.
20080528150553AAkejZY	Entertainment & Music;Polls & Surveys	Survey...(of no significance) 5 ??	Pink bow or river cottage   River or blank canvas   sound or stones   Top hat or doctors   Moon or lava lamp   Vase or Lips   Egg or button      Thanks for your time have a great day
20080606150509AAlE0kM	Entertainment & Music;Movies	Qual filme da sess?o da tarde vc viu no CInema???	soube q hj a tarde passou familia adams. esse eu vi no cinema :)
20080707071505AAPi4e3	Entertainment & Music;Movies	Porque eu deixei de ser Usuario Top na categoria cinema?	N/A
20080730163558AAIoXg2	Entertainment & Music;Polls & Surveys	~*Do You Feel Flattered When Guys Whistle??~*y?	...At your Dog?   ...At You?   ...At your BF?   ...At your Car?   ~Most creative gets "Best"~
20080704094836AAsLVO3	Entertainment & Music;Television;Soap Operas	Qual novela você assiste Os Mutantes ou A favorita?	eu assisto a favorita.
20080520140139AAW1xo4	Entertainment & Music;Polls & Surveys	Quando você vê alguém maltratando os animais....?	... o que tem vontade de fazer ??
20080528193147AAHqny5	Entertainment & Music;Celebrities	Qual o Famoso(a) é o Seu Favorito(a)? Só pode citar no máximo  dois(2)?	N/A
20080612133448AAt4hbN	Entertainment & Music;Movies	Sobre filmes que vc já assistiu.?	Respondi uma resposta de um amigo aqui no yahoo e citei vários filmes que considero 10000000.Vc já assistiu um desses filmes que vou citar e que achou desses que vc já assistiu.   Os filmes s?o:   - Sexto Sentido   - Patch Admas   - Em nome da Rosa   - Romeu e Julieta   - Um amor para recordar   - Lembrando de vidas passadas   - Bruxas de Salem   - Feiti?o de átila   - Cora??o de Drag?o   - Cora??o Valente   - O cavaleiro e os 4 diamantes   - Em busca da liberade   - A espera de um milagre   -Oleo de Lorenzo   -A.i inteligencia Artificial   - A fonte da vida   - As crian?as de  Huang Shi   - O pianista   - Em nome do pai   - Ghost - No outro lado da vida   - Em algum lugar no passado   - A sociedade dos poetas mortos   - Diamante de sangue   - O dia depois de amanh?      e ai????
20080622064412AAeExEJ	Entertainment & Music;Other - Entertainment	Olá miguinhos!!!!!!!!!!!!! Como está o seu domingo????????	----------------------------------------...   "Preocupe se mais com sua consciência do que com sua reputa??o...   Pois sua consciência é o que vc é, e sua reputa??o é o que os outros pensam de vc...   E o que os outros pensam de vc, é problema deles!!!                                               Bob Marley   --------------------------------------...      Desejo a vc um maravilhoso domingo cheio de paz, alegrias...   que Deus os ilumine hj e sempre...   (ˉ*?*ˉ)    .*?.?.?*    .?.?* ?.?*¨) ?.?*¨)    (?.?* (?.?* (?.?*¨*>>>Bjinhos!!!!!!!!!!!!!!!!!
20080614134512AADnMSi	Entertainment & Music;Movies	Uscirà il film Step Up3??!!?	Ho letto su Wikipedia che faranno il terzo... con gli stessi del Secondo.. EVVIVA!!!!!! è vero... oppure è la solita bufala?
20080630175216AARC2Se	Entertainment & Music;Celebrities	Qual celebridade(garotos) internacional entre 15 e 20 anos é mais gatinhu?	N/A
20080622095102AA3WlbQ	Entertainment & Music;Music;Other - Music	Qual a banda que vc MENOS gosta?	Qual a banda que vc menos gosta? akela q vc nao aguenta ouvir de t?o chata? Eu ODEIO Led Zeppelin [axo q eh assim q se escreve! xD]...      Bjuux e Bom Domingo pra vc's!
20080614165419AANcFUd	Entertainment & Music;Other - Entertainment	Aniversário (13 anos).O que pedir aos pais?Um presente caro ou uma festona?Todas opini?es s?o bem vindas.?	N/A
20080622152131AA4CWZK	Entertainment & Music;Television;Soap Operas	Oscar da TV Brasileira: Prêmio YR: Look mais comentado da Tv? N?o é o mais bonito e sim o +  comentado:?	1- Roupas Exoticas e Escandalosas da Bebel ( Camila Pitanga) em Paraíso Tropical.      2- As madeixas loiras, lisas e longas da Branca ( Susana Vieira ) em Duas Caras.      3- O cabelo estilo, bonequinha de luxo com franguinha da Silvia ( Alline Moraes ) em Duas Caras.      4- O cabelo e franguinha da Beatriz em Sete Pecados.
20080622162943AAggraf	Entertainment & Music;Music;Other - Music	Quais s?o as 10 músicas que vc mais gosta?	N/A
20080703135850AAbpuoc	Entertainment & Music;Music;Other - Music	Qual o seu estilo musical favorito , e o que vc odeia?	N/A
20080606131826AAp46jv	Entertainment & Music;Television;Other - Television	Pq os programas da TV aberta n?o s?o t?o bons quanto os da Tv á cabo?	N/A
20080606143832AAGv2me	Entertainment & Music;Movies	Quem é f? ou simplesmente gosta de Harry Potter ou High school musical?	Me add no orkut   é nessa_hp@yahoo.com   Nás vamos ser bons amigos nem?   valeu
20080717094158AAT2mzO	Entertainment & Music;Movies	Quem odeia Harry Potter e High School ?	Quem odeia tem muito mal gosto   Pq esses filmes tem muitas coisas erradas mas tem tb muito do lado bom como amizade, amor, e etc...   Fala a verdade...
20080525104315AAunjK2	Entertainment & Music;Movies	Quais os 3 filmes que você está mais ancioso para ver esse ano?	Filmes que v?o chegar no cinema esse ano, ou que já chegaram e você esteve muito ansioso pra assistir.
20080622163627AA3Uuzu	Entertainment & Music;Polls & Surveys	Até onde vai a obsess?o de um f? por um artista?	Existem mtos casos de artista que sofreram atentado e até morreram por causa de um f?. Para vc até onde vai a obsess?o de um f??
20080621144515AAvI4JI	Entertainment & Music;Polls & Surveys	Alguém sabe do caso parecidíssimo com o caso Isabella? Pq ninguém sabe?	Ontem a ontem se n?o me engano estava vendo Hoje em Dia da Record um caso parecidíssimo com o caso Isabella Nardoni.   Era um menino de 5 anos (n?o me recordo o nome dele) que foi morto depois que tomou o remédio. Porém a pericia diz que n?o foi ingerido nenhum remédio, e tinha sinais de espancamento no menino, e que os suspeitos estariam o padrasto e a m?e. Eles pediram o pedido de pris?o e a justi?a negou.   Agora pergunto a vc, o caso igualzinho, só muda as pessoas, poucas pessoas sabem, agora o caso Isabella todo mundo sabe.   Ai que paro para pensar quanto o dinheiro pode fazer a diferen?a, se acontece com um pobre, ninguém sabe de nada, que mate agora com um rico a coisa é bem diferente.
20080603192522AACTI3f	Entertainment & Music;Celebrities	Que ator ou atriz de cinema gostaria de ser? E por quê?	Todo aquele glamour..........mans?es em holliyood..........      fora ser conhecido e amado no mundo todo!!!!!!!!!!!!!   eu queria ser o king-kong! tava bom!!!
20080612112451AAg14oJ	Entertainment & Music;Music;Singing	Qual o melhor ritimo fank, rok, gospel, axé, forro universitario,...? qual cantor e musica vc gosta mais?	N/A
20080607180717AAls7pq	Entertainment & Music;Music;Other - Music	Fa?a uma listas das 10 musicas que você mais gosta.?	fa?a uma lista com 10 musicas que você mais gosta. N?o importa se é rock, pop, antiga...tanto faz...
20080703113915AAkdUqa	Entertainment & Music;Television;Soap Operas	Quem sente saudades da novela chiquititas? Tempo bom hein?	Nossa bem que podiam reprisar as quatro temporadas...   Muitas saudades, cresci ouvindo as musicas. delas...   Pra matar a saudades dêem uma espiada no clip O Que Você Fez? no Youtube....   Vale a pena conferir....
20080718121558AA8Z1bE	Entertainment & Music;Television;Other - Television	Quando o Silvio Santos morrer quem vai substituir ele,tipo apresentar aqueles programas que ele faz,e talz ???	Quem vai ser
20080623165711AAk61Wt	Entertainment & Music;Celebrities	Miley Cyrus ou Selena Gomez?	Olá , eu gostaria de saber quem vocês preferem, Miley Cyrus ou Selena Gomez?   Eu sinceramente prefiro a Miley Cyrus , mas a Selena Gomez também é uma boa atriz e cantora. Agora é a opini?o de vocês:D   Ah , quem quiser olhe meu blog e comente por favor mundomiley.zip.net    beijos
20080624145829AA0bOAV	Entertainment & Music;Celebrities	Você já viu o  clipe Sneakernight da Vanessa Hudgens?	Se você já viu o que achou?   quem n?o viu, se quiser veja no link abaixo  http://www.youtube.com/watch?v=pszQlkW0g...    beijos boa noite ;*
20080703130908AAYxLbp	Entertainment & Music;Music;Other - Music	Você gosta de algum destes artistas?	Rihanna   Guns N' Roses   A-Ha   Elton John   Nx Zero   O Rappa   The Cure   Fergie   Elis Regina   Pitty   Avril Lavigne   Tim Maia   Queen   Charlie Brown Jr.   Amy Winehouse   Cássia Eller   Bruce Springsteen   LEGI?O URBANA   MAMONAS ASSASSINAS   AS 7 MELHORES JOVEM PAN   CAPITAL INICIAL   KELLY CLARKSON   MADREDEUS   RAUL SEIXAS   EDUARDO LAGES   GUILHERME ARANTES   KELLY KEY   Se sim, as músicas (MP3) deles est?o disponíveis para download neste blog:  http://updatefreudmusic.blogspot.com/    Espero que goste da dica. Falouuuuu!!!!
20080601023552AAE9YbO	Entertainment & Music;Music;Rock and Pop	Ashley tisdale!!!!!!!!?	Vcs sabem da  onde ela tem suas inspira??es para sua musica?
20080524120752AAON0bP	Entertainment & Music;Polls & Surveys	Who would win in a fistfight, 50 Cent or a female bodybuilder?	N/A
20080622152356AANkKI0	Entertainment & Music;Celebrities	O contrato do RBD acabará em 2009?	N/A
20080604134619AA7HUue	Entertainment & Music;Music;Other - Music	Come si chiama la musica del trailer del film dei simpson?	la scena è quella del coniglietto       http://it.youtube.com/watch?v=AB7VF980cE...       grazie 1000
20080604134854AAcbCe4	Entertainment & Music;Movies	Come si chiama la musica del trailer del film dei simpson?	la scena è quella del coniglietto       http://it.youtube.com/watch?v=AB7VF980cE...       grazie 1000
20080706170922AAMwLeW	Entertainment & Music;Horoscopes	What do you think about CAPRICORNS?	I consider myself to be unique and very hard working,,,,also very clean and alwasys wanting the best of everything.....
20080710042635AAsk24g	Entertainment & Music;Music;Other - Music	Nevershoutnever! downloadable songs?	where can i download nevershoutnever! songs?
20080708121806AAn0hAX	Entertainment & Music;Movies	Qual vc prefere o filme: Harry Potter, O Senhor do Aneis, HSM, A Mumia, As Cro. de Nárnia, Marvel e mais...?	N/A
20080715133158AA2Nqzh	Entertainment & Music;Polls & Surveys	Jonas brothers?	o que vcs acham sobre eles .   qual e o su favorito   porque      eu gosto mais do nick, ele e o mais fofo, e os outros sao feios, um e emo , e outro tem um negocio do lado da orelha horrivel, e ainda e feio
20080525105447AAEScJl	Entertainment & Music;Movies	Quando High School Musical 3  sai ao cinema?	eu n?o entendo, esse é certa 28 de novembro, estreia ao cinema no brasil   IMDB e outros site >28 DE NOVEMBRO      Cinema com rapudura > 24 de outubo  ( http://cinemacomrapadura.com.br/noticias...  , olhar último paragrafo)       Quando High School Musical 3  sai ao cinema
20080606130107AA3tEut	Entertainment & Music;Television;Soap Operas	Qual a atriz brasileira mais bonita?	Juliana Didone   Juliana Knust    Flávia Alexandra   Alice Braga    Juliana Paes   Mariana Ximenes   Fernanda Lima   Bárbara Paz   Graziela Massafera   Gisele Bündchen    Fernanda Souza    Fernanda Machado   Maria Fernanda Candido   Carolina Dieckmann   Cláudia Abreu   Cláudia Raia   Camila Pitanga   Taís Araújo   Ana Paula Arósio   Cléo Pires   Carol Castro   Letícia Sabatella   Carolina Ferraz    Monique Alfradique   Aline Moraes   Priscila Fantin   ísis Valverde   Regiane Alves    Fernanda Vasconcellos    Deborah Secco   e mais
20080606135139AAjT9zr	Entertainment & Music;Television;Soap Operas	Qual o ator brasileiro mais bonito?	Daniel Erthal    Dudu Azevedo    Marco Antonio Gimenez    Gustavo Le?o    Sidney Sampaio    Ricardo Tozzi   R?mulo Arantes Neto   Kayky Brito   Max Fercondini   Reynaldo Gianecchini   Alexandre Slaviero    Rodrigo Santoro   Bruno Gagliasso   Duda Nagle   e mais  (pode colocar outros nome de ator brasileiro)
20080622110410AAbwL2s	Entertainment & Music;Celebrities	Créu -----------------?	Eu vi no jornal que o tal do "créu" está indo para a Europa.. n?o dá uma pu.. vergonha uma coisa dessas indo para o resto do mundo? só para piorar mais ainda a imagem do brasil?
20080604091719AA84tpI	Entertainment & Music;Celebrities	Vc n?o suporta os Rebeldes (RBD) e acha eles chatos e sem cultura???	Ent?o tente fazer o seguinte:      ? Venda 500 mil cópias de CDs em apenas 2 meses;    ? Interdite um aeroporto só para sua chegada;   ? Leve cerca de 20 mil pessoas num lugar que n?o suporta nem 2 mil somente para uma tarde de autógrafos;   ? Fa?a grande sucesso em mais de 65 países;   ? Ganhe disco de PLATINA 7 horas depois de ter lan?ado um disco;   ? Receba 9 indica??es ao Premio Billboard;   ? Em meio à pirataria que há em nosso país, consiga vender mais de 2,5 milh?es de Cds e DVDs apenas aqui no Brasil;   ? Venda em um ano mais de 10 milh?es de figurinhas, 350 milh?es de chicletes, 400mil bonecas [só das meninas] antes do Natal;   ? Venda mais de 400 mil ingressos para os shows no Brasil;    ? Venda 12 mil ingressos em meia hora;   ? Fa?a 78 PONTOS de audiência em uma novela;    ? Seja convidado pra cantar o tema da Copa do Mundo do seu país;      Ser REBELDE   é ter coragem de pedir SóLO QUéDATE EN SILENCIO para dizer te amo,   é pode dizer TALVEZ DESPUéS quando n?o quer algo   é SER O PARECER   é pedir para alguém DAME uma oportunidade   é amar, porque amar é algo CELESTIAL   é QUIZá amar intensamente   é poder dizer: BéSAME SIN MIEDO   é lembrar que TU DULCE VOZ segue sempre atormentando   é saber que ALGúN DIA vai sentir amor   é cansar de algo ou alguém e gritar bem forte: ME CANSé   é nunca estar ABURRIDO Y SOLO   ES POR AMOR!!!   é ser como QUISERA SER   é querer sempre TU AMOR   é sempre dizer para alguem WANNA PLAY (Quer Brincar)   é dizer para alguém que ela tem CARI?O MIO   é saber que o que te move ERA LA MUSICA   é n?o se importar se tem MONEY MONEY!!!   é dizer sempre para os amigos que está A TU LADO   é pedir sempre ALGO MAS   é nunca deixar de dizer ASì SOY YO   e CUANDO EL AMOR SE ACABA continuar de pé   è n?o ter medo de dizer ENSé?AME   è nunca esquecer da FAMILY   é sempre lembra que nada é INALCANZABLE   é dizer para seus cinco melhores amigos que eles s?o LOS 5 MAGNíFICOS   è dizer quando quizer ME VOY   é sempre que precisar dizer SáLVAME   é quando n?o estiver afim dizer TAL VEZ MA?ANA   é ter UNA CANCION especial   é ter sempre UN POCO DE TU AMOR   Ser REBELDE é simplesmente ser REBELDE!!!!
20080714091711AATv5dZ	Entertainment & Music;Music;Rock and Pop	Quais s?o as suas três musicas favoritas de hannah montana? Se for pra dizer nenhuma é melhor nem responder!	N/A
20080613112005AAgtS16	Entertainment & Music;Polls & Surveys	Comandante, capit?o, tio, brother, camarada, chefia, amig?o, qual outro nome você conhece pra chamar o gar?om?	N/A
20080616133516AA1Yi1k	Entertainment & Music;Polls & Surveys	Você tem ainda tem algum tipo de cole??o?	Minha namorada quer morrer, pois tenho minha cole??o de latinhas!
20080705132250AAdUUMC	Entertainment & Music;Movies	Quais s?o suas 10 Serie preferidas??	Sendo de 1 a 10 o grau de que vcs gostam delas!!!!
20080530164539AAb2QqI	Entertainment & Music;Other - Entertainment	Algum colega já lhe pediu dinheiro emprestado ou comprou no seu cartao e ficou devendo ?	Estou todo fumado no cartao por causa de um amigo que comprou um som e nao me paga s duas parcelas que faltam, ele nao atende o telefone, como devo fazer agora ?        Me ajudem amigos estu muito chateado e nao gosto de ficar cobrando, um abraco do amigo que levou calote
20080703151454AAR2Se9	Entertainment & Music;Music;Other - Music	Que musica vocês gost?o?	N/A
20080613105035AAjGunW	Entertainment & Music;Celebrities	Que cantor ou cantora dispertou a sua admira??o?	Que cantor ou cantora dispertou a sua admira??o, pode ser nacional ou internacional, eu mesmo gosto de uma cantora internacional de Salsa "Celia Cruz", e também quero saber qual o idioma que ela canta, olha um video ae:    http://www.youtube.com/watch?v=Nh56PMRfc...       Obrigado :-}
20080529120335AAvWbbx	Entertainment & Music;Other - Entertainment	Vc é a favor de CD pirata? Porquê?	Todo mundo reclama do governo, mas o que fazemos para ajudar? Temos que fazer a nossa parte!      Se continuarmos fechando os olhos as coisas ir?o de mal a pior, é preciso fazer alguma coisa! Tem muita gente ficando desempregada por motivo de pirataria. Pirataria é Crime é roubo.   O Criminoso é quem comercializa (vende, compra)    Cd pirata.    N?o adianta mentir nem fingir pra si mesmo...
20080704194721AADdSyM	Entertainment & Music;Other - Entertainment	Qual o melhor filme da disney?	N/A
20080523142620AAZHNEr	Entertainment & Music;Celebrities	Show me the hottest Zac Efron picture!?	Who ever gives me links to the hottest Zac Efron picture I will give you 10 points
20080518134554AAJur6n	Entertainment & Music;Comics & Animation	Si las chicos(as) anime existieran de quienes serian sus novios(as)?	N/A
20080614170737AA4Xnzd	Entertainment & Music;Music;Other - Music	Qual se estilo de musica preferida?	N/A
20080525063122AAxCShA	Entertainment & Music;Music;Other - Music	Olá,gente queria saber como eu fa?o para baixar músicas para o meu computador pela internet?	???????
20080527112025AAtlY3t	Entertainment & Music;Music;Lyrics	Música Brasileira que fale de algum problema brasileiro?	Alguém poderia me dar dicas de algumas músicas com uma letra interessante falando de problemas como: fome, violência, desemprego, etc. ?
20080527115421AALowBK	Entertainment & Music;Polls & Surveys	Tomara que o professor falte!!!  Quem NUNCA desejou isso??	N/A
20080528034215AA4Oq9H	Entertainment & Music;Celebrities	X PIACERE I + BEI VIDEO,IMMAGINI..... DI GIGI D'ALESSIO!!grazie?	N/A
20080606171405AAAgnp2	Entertainment & Music;Music;Other - Music	Que tipo de múscia vc gosta e qual música vc gosta???	Curiosidade...
20080531155243AArzOlM	Entertainment & Music;Polls & Surveys	Qual é a música mais romantica de todas na sua opini?o?	também serve se for "sua" música com namorado/a ou marido/mulher
20080531182314AAAsW4G	Entertainment & Music;Celebrities	Verdade que Ashley Tisdale colocou uma arma na bolsa de Vanessa Hudgens?	ela fez isso para incrimina-la ?
20080601084642AAM0WVw	Entertainment & Music;Other - Entertainment	Ragazzi??? aiuto per musiche lente...???	avete dei titoli di canzoni lente o di classici molto belle??   vecchie e nuove...   grazie e vediamo chi è il migliore! baci baci
20080601095600AAsdw9Z	Entertainment & Music;Celebrities	Quem  é melhor avril lavigne ,vanessa anne ou ashley tisdale??????	qual  delas ????????
20080704183857AA0CycI	Entertainment & Music;Polls & Surveys	Qual seu sonho maior?	N/A
20080622082740AAV4aBk	Entertainment & Music;Movies	Qual o filme que você mais gostou de assistir até hje?	:P
20080606150428AAu8Y3P	Entertainment & Music;Other - Entertainment	Qual é a pessoa mais feia do mundo?	A pessoa mais feia do mundo,quem é?Só por curiosidade xD
20080605145103AAT1Rpu	Entertainment & Music;Movies	Quais os dez melhores filmes na sua opini?o?	N/A
20080605161614AAwZhCr	Entertainment & Music;Celebrities	Qual dessas celebridades vc prefere:?	1.Melhor atriz:                       Hannah Montana    Vanessa Hudgens    Anahí Portillo (RBD)   Ashley Tisdale      2.melhor cantora          Nicole Scherzinger (pussycat dolls)         Hannah Montana,         Kimberly Wyatt          Ashley Tisdale        Vanessa Hudgens         3.melhor banda          Pussycat Dolls           RBD          High School Musical           4.melhor serie        Hannah Montana        Icarly        24 horas        Os feiticeiros de Waverly Place           5. melhor filme        High School Musical         Camp Rock        Sexta – feira muito louca      6. Celebridade Sortuda:          Nicole Scherzinger ( pussycat dolls)          Hannah Montana          Lembrando: escolha apenas uma op??o para cada categoria
20080605163015AAkTJTj	Entertainment & Music;Music;Rock and Pop	Qual show você n?o iria, mesmo se ganhasse o ingresso de gra?a?	1-U2   2-Madonna   3-Guns N' Roses   4-Justin Timberlake   5-Amy Winehouse   6-Green Day   7-Britney Spears   8-Eminem
20080606130519AAt2HYO	Entertainment & Music;Polls & Surveys	Se hoje você tivesse dinheiro para abrir o próprio negócio, o que abriria?	Se hoje você pudesse ser seu próprio chefe, abrir sua própria empresa, o que você abriria?
20080606132559AAKO0cm	Entertainment & Music;Celebrities	Você gosta do Johnny Depp?	Sim ou N?o?
20080606133526AAEF5Kk	Entertainment & Music;Music;Other - Music	Qual estilo de musica voce prefere?	voce prefere rap, hip-hop, R&B ou prefere rock e metal?
